chemical_id,id,ingredient_name,description,rating_score,category_id,functions
84,116,ACRYLATES/C10 30 ALKYL CROSSPOLYMER,được sử dụng để tạo kết cấu sản phẩm chăm sóc da và chăm sóc tóc. Cosmetic Ingredient Review đánh giá thành phần này là an toàn trong mỹ phẩm.,4.0,"[113, 126]","TẠO KẾT CẤU SẢN PHẨM, CHẤT TẠO MÀNG/GIỮ KẾT CẤU SẢN PHẨM"
85,117,ACRYLATES/C12-22 ALKYL METHACRYLATE COPOLYMER,được sử dụng để tạo kết cấu sản phẩm chăm sóc da và chăm sóc tóc. Cosmetic Ingredient Review đánh giá thành phần này là an toàn trong mỹ phẩm.,4.0,"[113, 126]","TẠO KẾT CẤU SẢN PHẨM, CHẤT TẠO MÀNG/GIỮ KẾT CẤU SẢN PHẨM"
86,118,ACRYLIC ACID COPOLYMER,được sử dụng để tạo kết cấu sản phẩm chăm sóc da và chăm sóc tóc. Cosmetic Ingredient Review đánh giá thành phần này là an toàn trong mỹ phẩm.,4.0,"[113, 126]","TẠO KẾT CẤU SẢN PHẨM, CHẤT TẠO MÀNG/GIỮ KẾT CẤU SẢN PHẨM"
87,119,ACRYLIC ACID/VP CROSSPOLYMER,"ammonium acryloyldimethyltaurate / VP copolymer là polymer tổng hợp và chất tạo màng, nó còn giúp làm dày kết cấu mỹ phẩm.",4.0,"[113, 126]","TẠO KẾT CẤU SẢN PHẨM, CHẤT TẠO MÀNG/GIỮ KẾT CẤU SẢN PHẨM"
88,120,ACRYLOYLDIMETHYLTAURATE/VP COPOLYMER,"ammonium acryloyldimethyltaurate / VP copolymer là polymer tổng hợp và chất tạo màng, nó còn giúp làm dày kết cấu mỹ phẩm.",4.0,"[113, 126]","TẠO KẾT CẤU SẢN PHẨM, CHẤT TẠO MÀNG/GIỮ KẾT CẤU SẢN PHẨM"
89,121,ACTAEA RACEMOSA,"Actaea racemosa (black cohosh, black bugbane, black snakeroot, fairy candle; syn. Cimicifuga racemosa) là loài thực vật có hoa thuộc họ Ranunculaceae. Không có nghiên cứu nào chứng minh rằng cohosh đen có bất kỳ tác dụng nào khi thoa lên da .",2.0,[124],CHIẾT XUẤT THỰC VẬT
89,122,"BLACK COHOSH, BLACK BUGBANE, BLACK SNAKEROOT, FAIRY CANDLE","Actaea racemosa (black cohosh, black bugbane, black snakeroot, fairy candle; syn. Cimicifuga racemosa) là loài thực vật có hoa thuộc họ Ranunculaceae. Không có nghiên cứu nào chứng minh rằng cohosh đen có bất kỳ tác dụng nào khi thoa lên da .",2.0,[124],CHIẾT XUẤT THỰC VẬT
90,123,AEROCARPUS SANTALINUS,"Pterocarpus santalinus, với tên phổ biến là sanders đỏ, gỗ đàn hương đỏ và saunderswood. Đây là tinh dầu hương liệu (tên Latin Santalum album) có thể gây kích ứng da, đặc biệt khi sử dụng ở nồng độ tinh khiết. Dầu gỗ đàn hương là cần phải tránh nếu bạn có da nhạy cảm hoặc phản ứng với hương liệu.",1.0,Pending,CHƯA PHÂN LOẠI
91,124,AESCULUS HIPPOCASTANUM (HORSE CHESTNUT) SEED EXTRACT,có tính năng làm dịu da.,4.0,"[115, 124]","CHẤT LÀM DỊU DA, CHIẾT XUẤT THỰC VẬT"
92,125,AESCULUS HIPPOCASTANUM,có tính năng làm dịu da.,4.0,"[115, 124]","CHẤT LÀM DỊU DA, CHIẾT XUẤT THỰC VẬT"
92,126,EXTRACT OF AESCULUS HIPPOCASTANUM,có tính năng làm dịu da.,4.0,"[115, 124]","CHẤT LÀM DỊU DA, CHIẾT XUẤT THỰC VẬT"
92,127,AESCULUS HIPPOCASTANUM EXTRACT,có tính năng làm dịu da.,4.0,"[115, 124]","CHẤT LÀM DỊU DA, CHIẾT XUẤT THỰC VẬT"
92,128,AESCULUS HIPPOCASTANUM SEED EXTRACT,có tính năng làm dịu da.,4.0,"[115, 124]","CHẤT LÀM DỊU DA, CHIẾT XUẤT THỰC VẬT"
92,130,EXTRACT OF HORSE CHESTNUT,có tính năng làm dịu da.,4.0,"[115, 124]","CHẤT LÀM DỊU DA, CHIẾT XUẤT THỰC VẬT"
92,129,HORSE CHESTNUT (AESCULUS HIPPOCASTANUM) EXTRACT,có tính năng làm dịu da.,4.0,"[115, 124]","CHẤT LÀM DỊU DA, CHIẾT XUẤT THỰC VẬT"
93,131,AGRIMONIA EUPATORIA LEAF EXTRACT,Nghiên cứu cho thấy chiết xuất thực vật này có tính chống oxy hoá. Liệu nó có lợi hay không khi thoa lên da thì vẫn chưa được nghiên cứu.,2.0,"[118, 124]","CHẤT CHỐNG OXY HÓA, CHIẾT XUẤT THỰC VẬT"
73,4132,ACETYL HEXAPEPTIDE-8, acetyl hexapeptide-8 có tính ngậm nước và khả năng phục hồi da về mặt lý thuyết.  ,4.0,[133],CHẤT HỒI PHỤC DA
94,132,AHNFELTIA CONCINNA EXTRACT,"Agar là polysaccharide thu được từ rong biển hoặc tảo, đặc biệt là tảo đỏ (Gelidium), thành phần hoạt tính sinh học này, tìm thấy chủ yếu ở châu Á và châu Phi, là một carbohydrate phức tạp, bao gồm phần dư lượng galactose là chủ yếu. Kết cấu thạch của agar rất có ích trong mỹ phẩm. Tương tự như carrageenan, nồng độ cao galactose của thạch hoạt động như một chất nhũ hóa tốt cho các công thức có chứa thành phần có độ tan khác nhau. Điều này giúp ổn định các sản phẩm dưỡng ẩm, như kem dưỡng da và lotion, cũng như thêm độ dày để tạo ra kết cấu mềm mại hơn. Hơn nữa, agar có nguồn gốc từ tảo biển, agar giữ ẩm rất, có thể giúp làm giảm da khô. Vì lý do này, agar là thành phần chăm sóc da lý tưởng để thêm vào các sản phẩm dưỡng ẩm.",4.0,"[113, 118, 121, 124]","TẠO KẾT CẤU SẢN PHẨM, CHẤT CHỐNG OXY HÓA, CHẤT DƯỠNG ẨM, CHIẾT XUẤT THỰC VẬT"
95,133,ALARIA ESCULENTA,"Agar là polysaccharide thu được từ rong biển hoặc tảo, đặc biệt là tảo đỏ (Gelidium), thành phần hoạt tính sinh học này, tìm thấy chủ yếu ở châu Á và châu Phi, là một carbohydrate phức tạp, bao gồm phần dư lượng galactose là chủ yếu. Kết cấu thạch của agar rất có ích trong mỹ phẩm. Tương tự như carrageenan, nồng độ cao galactose của thạch hoạt động như một chất nhũ hóa tốt cho các công thức có chứa thành phần có độ tan khác nhau. Điều này giúp ổn định các sản phẩm dưỡng ẩm, như kem dưỡng da và lotion, cũng như thêm độ dày để tạo ra kết cấu mềm mại hơn. Hơn nữa, agar có nguồn gốc từ tảo biển, agar giữ ẩm rất, có thể giúp làm giảm da khô. Vì lý do này, agar là thành phần chăm sóc da lý tưởng để thêm vào các sản phẩm dưỡng ẩm.",4.0,"[113, 118, 121, 124]","TẠO KẾT CẤU SẢN PHẨM, CHẤT CHỐNG OXY HÓA, CHẤT DƯỠNG ẨM, CHIẾT XUẤT THỰC VẬT"
97,135,ALCOHOL DENAT.,"Một loại cồn gây khô da trầm trọng và làm suy yếu da. Thông thường, nếu cồn bị biến tính được liệt kê như là thành phần thứ năm hoặc cao hơn, nó có nguy cơ đáng kể cho da nhạy cảm.",1.0,[131],GÂY KÍCH ỨNG DA
97,136,"ALCOHOL-DENAT, ALCOHOL DENATURED","Một loại cồn gây khô da trầm trọng và làm suy yếu da. Thông thường, nếu cồn bị biến tính được liệt kê như là thành phần thứ năm hoặc cao hơn, nó có nguy cơ đáng kể cho da nhạy cảm.",1.0,[131],GÂY KÍCH ỨNG DA
98,137,ALEURITES MOLUCCANA (KUKUI) SEED OIL,Nghiên cứu cho thấy chất này có lợi ích làm dịu da.,5.0,"[118, 121, 124]","CHẤT CHỐNG OXY HÓA, CHẤT DƯỠNG ẨM, CHIẾT XUẤT THỰC VẬT"
99,138,ALEURITES MOLUCCANA SEED OIL,Nghiên cứu cho thấy chất này có lợi ích làm dịu da.,5.0,"[118, 121, 124]","CHẤT CHỐNG OXY HÓA, CHẤT DƯỠNG ẨM, CHIẾT XUẤT THỰC VẬT"
99,139,KUKUI NUT OIL,Nghiên cứu cho thấy chất này có lợi ích làm dịu da.,5.0,"[118, 121, 124]","CHẤT CHỐNG OXY HÓA, CHẤT DƯỠNG ẨM, CHIẾT XUẤT THỰC VẬT"
100,140,ALLATOIN,"ALLANTOIN: Allantoin là một hợp chất chứa nitơ tự nhiên được sử dụng làm chất dưỡng da.Thành phần này có thể được lấy từ động vật. Từ người tiêu dùng chăm sóc của PETA: axit uric từ bò, hầu hết động vật có vú. Cũng trong nhiều nhà máy (đặc biệt là comfrey). Trong mỹ phẩm (đặc biệt là kem và nước thơm) và được sử dụng trong điều trị vết thương và loét. Dẫn xuất: Alcloxa, Aldioxa. Lựa chọn thay thế: chiết xuất của rễ comfrey, tổng hợp.",4.0,[132],CHẤT DƯỠNG DA
101,141,ALMOND EXTRACT,Dầu hạnh nhân là nguồn giàu các thành phần dưỡng da,5.0,"[121, 132]","CHẤT DƯỠNG ẨM, CHẤT DƯỠNG DA"
102,142,ALOE BARBADENSIS LEAF EXTRACT,"Aloe là một thành phần dưỡng da tốt, nhưng lợi ích của nó có xu hướng bị phóng đại trong thế giới mỹ phẩm. Lưu ý: Một số nhãn hiệu sử dụng lô hội thay cho nước trong sản phẩm của họ, nhưng lô hội thực sự là 99,5% nước.",4.0,"[115, 124]","CHẤT LÀM DỊU DA, CHIẾT XUẤT THỰC VẬT"
103,143,ALOE BARBADENSIS LEAF JUICE (ALOE VERA),"Aloe là một thành phần dưỡng da tốt, nhưng lợi ích của nó có xu hướng bị phóng đại trong thế giới mỹ phẩm. Lưu ý: Một số nhãn hiệu sử dụng lô hội thay cho nước trong sản phẩm của họ, nhưng lô hội thực sự là 99,5% nước.",4.0,"[115, 124]","CHẤT LÀM DỊU DA, CHIẾT XUẤT THỰC VẬT"
104,144,ALOE BARBADENSIS LEAF POWDER,"Aloe là một thành phần dưỡng da tốt, nhưng lợi ích của nó có xu hướng bị phóng đại trong thế giới mỹ phẩm. Lưu ý: Một số nhãn hiệu sử dụng lô hội thay cho nước trong sản phẩm của họ, nhưng lô hội thực sự là 99,5% nước.",4.0,"[115, 124]","CHẤT LÀM DỊU DA, CHIẾT XUẤT THỰC VẬT"
105,145,ALOE BARBADENSIS LEAF WATER,"Aloe là một thành phần dưỡng da tốt, nhưng lợi ích của nó có xu hướng bị phóng đại trong thế giới mỹ phẩm. Lưu ý: Một số nhãn hiệu sử dụng lô hội thay cho nước trong sản phẩm của họ, nhưng lô hội thực sự là 99,5% nước.",4.0,"[115, 124]","CHẤT LÀM DỊU DA, CHIẾT XUẤT THỰC VẬT"
106,146,ALOE BARBARDENSIS LEAF JUICE (ALOE VERA),"Aloe là một thành phần dưỡng da tốt, nhưng lợi ích của nó có xu hướng bị phóng đại trong thế giới mỹ phẩm. Lưu ý: Một số nhãn hiệu sử dụng lô hội thay cho nước trong sản phẩm của họ, nhưng lô hội thực sự là 99,5% nước.",4.0,"[115, 124]","CHẤT LÀM DỊU DA, CHIẾT XUẤT THỰC VẬT"
107,147,ALOE FEROX LEAF EXTRACT,"Aloe là một thành phần dưỡng da tốt, nhưng lợi ích của nó có xu hướng bị phóng đại trong thế giới mỹ phẩm. Lưu ý: Một số nhãn hiệu sử dụng lô hội thay cho nước trong sản phẩm của họ, nhưng lô hội thực sự là 99,5% nước.",4.0,"[115, 124]","CHẤT LÀM DỊU DA, CHIẾT XUẤT THỰC VẬT"
108,148,ALOE VERA BARBADENSIS JUICE,"Aloe là một thành phần dưỡng da tốt, nhưng lợi ích của nó có xu hướng bị phóng đại trong thế giới mỹ phẩm. Lưu ý: Một số nhãn hiệu sử dụng lô hội thay cho nước trong sản phẩm của họ, nhưng lô hội thực sự là 99,5% nước.",4.0,"[115, 124]","CHẤT LÀM DỊU DA, CHIẾT XUẤT THỰC VẬT"
109,149,ALOE BARBADENSIS,"Aloe là một thành phần dưỡng da tốt, nhưng lợi ích của nó có xu hướng bị phóng đại trong thế giới mỹ phẩm. Lưu ý: Một số nhãn hiệu sử dụng lô hội thay cho nước trong sản phẩm của họ, nhưng lô hội thực sự là 99,5% nước.",4.0,"[115, 124]","CHẤT LÀM DỊU DA, CHIẾT XUẤT THỰC VẬT"
109,150,ALOE VERA,"Aloe là một thành phần dưỡng da tốt, nhưng lợi ích của nó có xu hướng bị phóng đại trong thế giới mỹ phẩm. Lưu ý: Một số nhãn hiệu sử dụng lô hội thay cho nước trong sản phẩm của họ, nhưng lô hội thực sự là 99,5% nước.",4.0,"[115, 124]","CHẤT LÀM DỊU DA, CHIẾT XUẤT THỰC VẬT"
110,151,ALPHA-ARBUTIN,"Arbutin được chiết xuất từ cây bearberry trong số nhiều thảo mộc khác. Bôi ngoài da, chiết xuất này ức chế tyrosinase và do đó ngăn ngừa sự hình thành của melanin. Arbutin được sử dụng làm chất làm sáng da.",5.0,"[124, 140]","CHIẾT XUẤT THỰC VẬT, CHẤT LÀM TRẮNG DA"
138,180,AMMONIUM POLYACRYLOYLDIMETHYL TAURATE,"ammonium acryloyldimethyltaurate / VP copolymer là polymer tổng hợp và chất tạo màng, nó còn giúp làm dày kết cấu mỹ phẩm.",4.0,"[113, 126]","TẠO KẾT CẤU SẢN PHẨM, CHẤT TẠO MÀNG/GIỮ KẾT CẤU SẢN PHẨM"
139,181,AMMONIUM XYLENESULFONATE,"Những thành phần này đều hoạt động như chất hoạt động bề mặt - hydrotropes.Hội đồng chuyên gia CIR cũng đã xem xét dữ liệu cho thấy rằng các thành phần này không phải là chất gây độc cho độc tố, độc chất gây ung thư hoặc phát triển. Ở nồng độ lớn hơn nồng độ được sử dụng trong mỹ phẩm và các sản phẩm chăm sóc cá nhân, các thành phần này có thể gây kích ứng da. Do đó, Hội đồng chuyên gia CIR kết luận rằng các thành phần này được an toàn để sử dụng trong mỹ phẩm và các sản phẩm chăm sóc cá nhân trong các thực hành sử dụng và nồng độ hiện tại khi được xây dựng để không gây kích ứng.",4.0,[126],CHẤT TẠO MÀNG/GIỮ KẾT CẤU SẢN PHẨM
140,182,AMYL CINNAMAL,"Đây là thành phần hương liệu. Những nghiên cứu khoa học sâu rộng kết luận rằng hương liệu, cho dù là tự nhiên hay nhân tạo, là thành phần gây kích ứng phổ biến cho tất cả các loại da.",1.0,Pending,CHƯA PHÂN LOẠI
142,185,ANACYSTIS NIDULANS EXTRACT,"Trong mỹ phẩm, tảo có công dụng là chất làm dầy kết cấu, chất ngậm nước và chất chống oxy hoá.",4.0,"[113, 118, 121, 124]","TẠO KẾT CẤU SẢN PHẨM, CHẤT CHỐNG OXY HÓA, CHẤT DƯỠNG ẨM, CHIẾT XUẤT THỰC VẬT"
143,186,ANANAS SATIVUS (PINEAPPLE) FRUIT EXTRACT,"Chứa một số chất chống oxy hóa và làm dịu da, đặc biệt là từ enzyme bromelain có trong chiết xuất.",4.0,"[116, 124]","TẨY DA CHẾT, CHIẾT XUẤT THỰC VẬT"
144,187,ANANAS SATIVUS FRUIT EXTRACT,Chứa một số chất chống oxy hóa và làm dịu da,4.0,"[116, 124]","TẨY DA CHẾT, CHIẾT XUẤT THỰC VẬT"
145,188,ANDROGRAPHIS PANICULATA LEAF EXTRACT,"Thảo luận và kết luận Các quan sát được báo cáo là những nghiên cứu đầu tiên cho thấy các tác dụng có lợi của andrographolide chống lại thâm hụt nhận thức liên quan đến tiểu đường, tăng hoạt tính acetylcholinesterase và tình trạng chống oxy hóa xấu đi.",4.0,[132],CHẤT DƯỠNG DA
146,189,ANETHUM GRAVEOLENS,Không có nghiên cứu nào cho thấy chất chiết xuất này có lợi cho da.,2.0,[124],CHIẾT XUẤT THỰC VẬT
147,190,ANGELICA ACUTILOBA ROOT EXTRACT,"là tác nhân có khả năng hiệu quả để ngăn ngừa hoặc giảm bớt sự hình thành nếp nhăn do tia cực tím gây ra.Angelica acutiloba (AAEE) để thúc đẩy quá trình tổng hợp collagen và ức chế sự thoái hóa collagen ở các nguyên bào sợi ở người. Bằng cách kiểm tra tổng hàm lượng polyphenol và flavonoid, khả năng hiến tặng electron, hoạt động nhặt rác cấp tiến, và hoạt động giống superoxide dismutase, chúng tôi nhận thấy AAEE có hoạt tính chống oxy hóa khá tốt",5.0,[118],CHẤT CHỐNG OXY HÓA
148,191,ANGELICA ARCHANGELICA ROOT OIL,"Tinh dầu gây kích ứng da mạnh thu được từ cây angelica. Tinh dầu chứa nhiều thành phần hóa học có thể gây làm cho da nhạy cảm với ánh sáng, bao gồm bergapten, imperatorin, và xanthotoxin. Mặc dù một số thành phần của dầu angelica có khả năng chống oxy hoá, nhưng đây vẫn là chất nguy hiểm để sử dụng trên da nếu chất này tiếp xúc với ánh sáng mặt trời.",1.0,"[118, 124]","CHẤT CHỐNG OXY HÓA, CHIẾT XUẤT THỰC VẬT"
149,192,ANGELICA POLYMORPHA SINENSIS ROOT EXTRACT,"Một số nghiên cứu đã phát hiện ra rằng loại thảo mộc này có hoạt tính estrogen và có thể cải thiện các triệu chứng của mãn kinh ở phụ nữ hiệu quả. Tuy nhiên, một số nghiên cứu giữ quan điểm tiêu cực về chất này (Nguồn: Archives of Gynecology and Obsterics, tháng 11/2007, trang 463-469; Tạp chí Hiệp hội Dược phẩm Hoa Kỳ (Journal of the American Pharmaceutical Association), tháng 3-tháng 4 năm 2000, trang 327-329; Sinh sản và vô sinh (Fertility and Sterility), tháng 12 năm 1997, trang 981-986). Những nghiên cứu khác đã phát hiện ra rằng nó kích thích sự phát triển của tế bào ung thư vú (Nguồn: Menopause, tháng 3-4/2002, trang 145-150), nhưng nghiên cứu khác cho rằng nó có tác dụng chống oxy hóa (Nguồn: Tạp chí Hóa học Thực phẩm Nông nghiệp (Journal of Agricultural Food Chemistry), tháng 5/2007, trang 3358-3362). Không có nghiên cứu nào tìm thấy lợi ích của việc thoa chiết xuất Angelica lên da.",1.0,"[118, 124]","CHẤT CHỐNG OXY HÓA, CHIẾT XUẤT THỰC VẬT"
